generation,focus_id,focus_nodes,children_generated,focus_evaluated,screened_out,full_screen_evaluated,high_fidelity_evaluated,new_best_count,stable_best_generations,best_served_total,best_served_ev,best_system_time_min,best_cost_usd,best_budget_remaining_usd,best_budget_utilization,best_station_count,best_road_count,best_hard_feasible,best_ev_completion_target,best_completion_shortfall,best_max_station_utilization,best_unstable_station_count,best_feasibility_violation,best_charging_entries_period,best_average_wait_min_per_charging_session,best_average_station_delay_min_per_charging_session,operator_weights_json
1,1392cdb628,301,10,10,0,5,2,1,0,1078515.3612064177,19712.55120641756,32479657.55572771,24999794.4,205.60000000149012,0.9999917759999999,3,1705,True,19712.0,0.0,0.8629793899309769,0,0.0,897.3042332966924,1.1820447220789168,75.05598111546007,"{""add_fix"": 2.8073749999999995, ""crossover_fix"": 1.95, ""mip_intensify"": 1.0, ""remove_fix"": 1.0, ""station_capacity_fix"": 1.0, ""station_prune_fix"": 1.0, ""swap_fix"": 1.95}"
2,1392cdb628,301,10,10,0,5,2,0,1,1078515.3612064177,19712.55120641756,32479657.55572771,24999794.4,205.60000000149012,0.9999917759999999,3,1705,True,19712.0,0.0,0.8629793899309769,0,0.0,897.3042332966924,1.1820447220789168,75.05598111546007,"{""add_fix"": 3.5336559374999994, ""crossover_fix"": 2.8525, ""mip_intensify"": 1.0, ""remove_fix"": 0.95, ""station_capacity_fix"": 1.0, ""station_prune_fix"": 1.0, ""swap_fix"": 2.8525}"
3,1392cdb628,301,10,10,1,4,2,0,2,1078515.3612064177,19712.55120641756,32479657.55572771,24999794.4,205.60000000149012,0.9999917759999999,3,1705,True,19712.0,0.0,0.8629793899309769,0,0.0,897.3042332966924,1.1820447220789168,75.05598111546007,"{""add_fix"": 4.780684846443359, ""crossover_fix"": 2.8525, ""mip_intensify"": 1.0, ""remove_fix"": 0.95, ""station_capacity_fix"": 1.0, ""station_prune_fix"": 1.0, ""swap_fix"": 3.709875}"
4,1392cdb628,301,10,10,0,5,2,1,0,1078515.3612064177,19712.55120641756,32461770.628786996,24999353.92,646.0799999982119,0.9999741568000001,3,1892,True,19712.0,0.0,0.8674701588844087,0,0.0,897.3293998602647,1.2295645005806226,75.07309948569845,"{""add_fix"": 7.603772686708406, ""crossover_fix"": 2.8525, ""mip_intensify"": 1.0, ""remove_fix"": 0.95, ""station_capacity_fix"": 1.0, ""station_prune_fix"": 1.0, ""swap_fix"": 4.524381249999999}"
5,1392cdb628,301,10,10,1,4,2,1,0,1078515.3612064177,19712.551206417553,32449970.34501188,24999574.16,425.839999999851,0.9999829664,3,1905,True,19712.0,0.0,0.8631261400577014,0,0.0,897.6659241434147,1.2119202563165057,75.13379500071672,"{""add_fix"": 9.045820376903288, ""crossover_fix"": 2.8525, ""mip_intensify"": 1.0, ""remove_fix"": 0.95, ""station_capacity_fix"": 1.0, ""station_prune_fix"": 1.0, ""swap_fix"": 5.298162187499999}"
6,1392cdb628,301,10,10,2,3,2,1,0,1078515.3612064177,19712.551206417553,32437092.529941875,24999794.4,205.60000000149012,0.9999917759999999,3,1941,True,19712.0,0.0,0.8694283884801021,0,0.0,898.7585680324751,1.2950268059866266,75.18229418611179,"{""add_fix"": 9.851983371696827, ""crossover_fix"": 2.8525, ""mip_intensify"": 1.0, ""remove_fix"": 0.95, ""station_capacity_fix"": 1.0, ""station_prune_fix"": 1.0, ""swap_fix"": 5.298162187499999}"
7,1392cdb628,301,10,10,2,3,2,0,1,1078515.3612064177,19712.551206417553,32437092.529941875,24999794.4,205.60000000149012,0.9999917759999999,3,1941,True,19712.0,0.0,0.8694283884801021,0,0.0,898.7585680324751,1.2950268059866266,75.18229418611179,"{""add_fix"": 8.446844243308565, ""crossover_fix"": 2.8525, ""mip_intensify"": 1.0, ""remove_fix"": 0.95, ""station_capacity_fix"": 1.0, ""station_prune_fix"": 1.0, ""swap_fix"": 5.781591374218749}"
8,1392cdb628,301,10,10,2,3,2,1,0,1078515.3612064177,19712.551206417553,32435482.28905183,24999794.4,205.60000000149012,0.9999917759999999,3,1953,True,19712.0,0.0,0.8684552262778495,0,0.0,898.7760293139207,1.2507053463779512,75.06457053130578,"{""add_fix"": 8.24211308310668, ""crossover_fix"": 3.709875, ""mip_intensify"": 1.0, ""remove_fix"": 0.95, ""station_capacity_fix"": 1.0, ""station_prune_fix"": 1.0, ""swap_fix"": 5.492511805507811}"
9,1392cdb628,301,10,10,1,4,2,1,0,1078515.3612064177,19712.551206417553,32432533.01372702,24999353.92,646.0799999982119,0.9999741568000001,3,1949,True,19712.0,0.0,0.8704549536262671,0,0.0,898.6899094772516,1.2664955484340124,75.01858253571127,"{""add_fix"": 9.016581704628589, ""crossover_fix"": 4.524381249999999, ""mip_intensify"": 1.0, ""remove_fix"": 0.95, ""station_capacity_fix"": 1.0, ""station_prune_fix"": 1.0, ""swap_fix"": 6.21788621523242}"
10,30ae01f335,300,10,10,1,4,2,1,0,1078515.3612064177,19712.551206417553,32431029.263644848,24999353.92,646.0799999982119,0.9999741568000001,3,1951,True,19712.0,0.0,0.8685687667164695,0,0.0,898.7585680324759,1.289182779510248,75.11657455872775,"{""add_fix"": 9.087464988427302, ""crossover_fix"": 4.524381249999999, ""mip_intensify"": 1.95, ""remove_fix"": 0.95, ""station_capacity_fix"": 1.0, ""station_prune_fix"": 0.95, ""swap_fix"": 6.906991904470799}"
11,30ae01f335,300,10,10,0,5,2,0,1,1078515.3612064177,19712.551206417553,32431029.263644848,24999353.92,646.0799999982119,0.9999741568000001,3,1951,True,19712.0,0.0,0.8685687667164695,0,0.0,898.7585680324759,1.289182779510248,75.11657455872775,"{""add_fix"": 9.633091739005936, ""crossover_fix"": 5.298162187499999, ""mip_intensify"": 2.8525, ""remove_fix"": 0.95, ""station_capacity_fix"": 1.0, ""station_prune_fix"": 0.95, ""swap_fix"": 7.2335601937848955}"
12,30ae01f335,300,10,10,0,5,2,0,2,1078515.3612064177,19712.551206417553,32431029.263644848,24999353.92,646.0799999982119,0.9999741568000001,3,1951,True,19712.0,0.0,0.8685687667164695,0,0.0,898.7585680324759,1.289182779510248,75.11657455872775,"{""add_fix"": 10.209172029730212, ""crossover_fix"": 6.033254078124999, ""mip_intensify"": 3.709875, ""remove_fix"": 0.95, ""station_capacity_fix"": 1.0, ""station_prune_fix"": 0.95, ""swap_fix"": 7.2335601937848955}"
13,30ae01f335,300,10,10,0,5,2,1,0,1078515.3612064177,19712.551206417553,32430782.024400998,24999794.4,205.60000000149012,0.9999917759999999,3,1954,True,19712.0,0.0,0.8686457556740558,0,0.0,898.8201455333642,1.248758731545272,75.16208762726448,"{""add_fix"": 11.163777756831516, ""crossover_fix"": 6.395011805507812, ""mip_intensify"": 3.709875, ""remove_fix"": 0.95, ""station_capacity_fix"": 1.0, ""station_prune_fix"": 0.95, ""swap_fix"": 7.87188218409565}"
14,30ae01f335,300,10,10,3,2,2,0,1,1078515.3612064177,19712.551206417553,32430782.024400998,24999794.4,205.60000000149012,0.9999917759999999,3,1954,True,19712.0,0.0,0.8686457556740558,0,0.0,898.8201455333642,1.248758731545272,75.16208762726448,"{""add_fix"": 10.075309425540443, ""crossover_fix"": 6.395011805507812, ""mip_intensify"": 3.3481621875, ""remove_fix"": 0.95, ""station_capacity_fix"": 1.0, ""station_prune_fix"": 0.9025, ""swap_fix"": 7.87188218409565}"
15,30ae01f335,300,10,10,0,5,2,1,0,1078515.3612064177,19712.551206417553,32430570.688647844,24999574.16,425.839999999851,0.9999829664,3,1979,True,19712.0,0.0,0.8702994784161272,0,0.0,897.5255468823182,1.2280285801787947,74.98360992720393,"{""add_fix"": 10.57154395426342, ""crossover_fix"": 6.395011805507812, ""mip_intensify"": 4.180754078125, ""remove_fix"": 0.95, ""station_capacity_fix"": 1.0, ""station_prune_fix"": 0.9025, ""swap_fix"": 8.699154987589008}"
16,30ae01f335,300,10,10,1,4,2,2,0,1078515.3612064177,19712.551206417582,32420929.583385512,24999574.16,425.839999999851,0.9999829664,3,2015,True,19712.0,0.0,0.8720907630403925,0,0.0,897.3442954182703,1.279317202210421,74.97894641722604,"{""add_fix"": 11.490818418722736, ""crossover_fix"": 7.075261215232421, ""mip_intensify"": 4.97171637421875, ""remove_fix"": 0.95, ""station_capacity_fix"": 1.0, ""station_prune_fix"": 0.8573749999999999, ""swap_fix"": 8.699154987589008}"
17,30ae01f335,300,10,10,1,4,2,1,0,1078515.3612064177,19712.551206417582,32416580.288395256,24999794.4,205.60000000149012,0.9999917759999999,3,2044,True,19712.0,0.0,0.8648417532169284,0,0.0,897.3835141267622,1.2543088714979653,75.18058845242459,"{""add_fix"": 12.704440441752404, ""crossover_fix"": 7.075261215232421, ""mip_intensify"": 5.7231305555078125, ""remove_fix"": 0.95, ""station_capacity_fix"": 1.0, ""station_prune_fix"": 0.8145062499999999, ""swap_fix"": 8.699154987589008}"
18,30ae01f335,300,10,10,0,5,2,1,0,1078515.3612064177,19712.551206417582,32416398.345835745,24999794.4,205.60000000149012,0.9999917759999999,3,2073,True,19712.0,0.0,0.8641262188704774,0,0.0,897.4886247381239,1.170715204032992,75.03025670340774,"{""add_fix"": 13.155221142560093, ""crossover_fix"": 7.721498154470799, ""mip_intensify"": 5.7231305555078125, ""remove_fix"": 0.95, ""station_capacity_fix"": 1.0, ""station_prune_fix"": 0.8145062499999999, ""swap_fix"": 8.699154987589008}"
19,30ae01f335,300,10,10,3,2,2,0,1,1078515.3612064177,19712.551206417582,32416398.345835745,24999794.4,205.60000000149012,0.9999917759999999,3,2073,True,19712.0,0.0,0.8641262188704774,0,0.0,897.4886247381239,1.170715204032992,75.03025670340774,"{""add_fix"": 12.497460085432088, ""crossover_fix"": 7.721498154470799, ""mip_intensify"": 5.436974027732422, ""remove_fix"": 0.95, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7737809374999999, ""swap_fix"": 8.264197238209556}"
20,ce8ddf31de,301,10,10,3,2,2,1,0,1078515.3612064177,19712.551206417582,32413672.726193864,24999794.4,205.60000000149012,0.9999917759999999,3,2076,True,19712.0,0.0,0.8699253488383674,0,0.0,897.33290960826,1.2370467243231955,75.08914060615508,"{""add_fix"": 12.278957727102458, ""crossover_fix"": 7.721498154470799, ""mip_intensify"": 5.165125326345801, ""remove_fix"": 0.95, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7737809374999999, ""swap_fix"": 8.458438007484123}"
21,ce8ddf31de,301,10,10,3,2,2,0,1,1078515.3612064177,19712.551206417582,32413672.726193864,24999794.4,205.60000000149012,0.9999917759999999,3,2076,True,19712.0,0.0,0.8699253488383674,0,0.0,897.33290960826,1.2370467243231955,75.08914060615508,"{""add_fix"": 11.081759348709967, ""crossover_fix"": 7.968652084409896, ""mip_intensify"": 5.165125326345801, ""remove_fix"": 0.95, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7737809374999999, ""swap_fix"": 8.035516107109917}"
22,ce8ddf31de,301,10,10,4,1,1,1,0,1078515.3612064177,19712.551206417582,32411547.31897982,24999574.16,425.839999999851,0.9999829664,3,2094,True,19712.0,0.0,0.8713838829088931,0,0.0,897.0445202326714,1.2290086618515277,75.01016577918571,"{""add_fix"": 10.001287812210744, ""crossover_fix"": 7.5702194801894, ""mip_intensify"": 5.9068690600285105, ""remove_fix"": 0.95, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7737809374999999, ""swap_fix"": 7.633740301754421}"
23,ce8ddf31de,301,10,10,4,1,1,1,0,1078515.3612064177,19712.55120641757,32400209.55375828,24999353.92,646.0799999982119,0.9999741568000001,3,2119,True,19712.0,0.0,0.8791219261925164,0,0.0,897.1349820864314,1.330953903222691,75.15439760969241,"{""add_fix"": 8.574854137994185, ""crossover_fix"": 7.5702194801894, ""mip_intensify"": 6.611525607027085, ""remove_fix"": 0.95, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7737809374999999, ""swap_fix"": 7.252053286666699}"
24,ce8ddf31de,301,10,10,4,1,1,1,0,1078515.3612064177,19712.55120641757,32391527.805436224,24999574.16,425.839999999851,0.9999829664,3,2129,True,19712.0,0.0,0.8682434894885186,0,0.0,897.4963679614024,1.2696811262984238,75.05870490164706,"{""add_fix"": 7.351865566562763, ""crossover_fix"": 7.5702194801894, ""mip_intensify"": 7.280949326675731, ""remove_fix"": 0.9025, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7737809374999999, ""swap_fix"": 7.252053286666699}"
25,ce8ddf31de,301,10,10,4,1,1,1,0,1078515.3612064177,19712.55120641757,32388777.58060405,24999353.92,646.0799999982119,0.9999741568000001,3,2135,True,19712.0,0.0,0.8694791762314255,0,0.0,897.4595256442519,1.2053500186619606,74.99490011088297,"{""add_fix"": 7.6350586738228925, ""crossover_fix"": 7.5702194801894, ""mip_intensify"": 6.916901860341944, ""remove_fix"": 0.9025, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7737809374999999, ""swap_fix"": 6.544978091216696}"
26,ce8ddf31de,301,10,10,2,3,2,0,1,1078515.3612064177,19712.55120641757,32388777.58060405,24999353.92,646.0799999982119,0.9999741568000001,3,2135,True,19712.0,0.0,0.8694791762314255,0,0.0,897.4595256442519,1.2053500186619606,74.99490011088297,"{""add_fix"": 6.890640453125159, ""crossover_fix"": 7.5702194801894, ""mip_intensify"": 7.2425039289586035, ""remove_fix"": 0.9025, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7737809374999999, ""swap_fix"": 6.217729186655861}"
27,ce8ddf31de,301,10,10,4,1,1,1,0,1078515.3612064177,19712.55120641757,32386416.916256715,24999794.4,205.60000000149012,0.9999917759999999,3,2149,True,19712.0,0.0,0.8720359143572531,0,0.0,898.6069945362625,1.2513256672484943,75.02693905439709,"{""add_fix"": 5.6124697155732735, ""crossover_fix"": 7.5702194801894, ""mip_intensify"": 7.880378732510673, ""remove_fix"": 0.9025, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7737809374999999, ""swap_fix"": 6.217729186655861}"
28,ce8ddf31de,301,10,10,1,4,2,1,0,1078515.3612064177,19712.55120641757,32383627.848791193,24999574.16,425.839999999851,0.9999829664,3,2154,True,19712.0,0.0,0.8718984120506458,0,0.0,898.580791576808,1.2759977320392981,75.02841230555126,"{""add_fix"": 5.065253918304879, ""crossover_fix"": 7.5702194801894, ""mip_intensify"": 9.608939715786338, ""remove_fix"": 0.9025, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7737809374999999, ""swap_fix"": 6.217729186655861}"
29,ce8ddf31de,301,10,10,4,1,1,0,1,1078515.3612064177,19712.55120641757,32383627.848791193,24999574.16,425.839999999851,0.9999829664,3,2154,True,19712.0,0.0,0.8718984120506458,0,0.0,898.580791576808,1.2759977320392981,75.02841230555126,"{""add_fix"": 4.571391661270153, ""crossover_fix"": 7.191708506179929, ""mip_intensify"": 9.12849272999702, ""remove_fix"": 0.9025, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7737809374999999, ""swap_fix"": 5.906842727323068}"
30,6b4c33ee94,303,10,10,2,3,2,0,2,1078515.3612064177,19712.55120641757,32383627.848791193,24999574.16,425.839999999851,0.9999829664,3,2154,True,19712.0,0.0,0.8718984120506458,0,0.0,898.580791576808,1.2759977320392981,75.02841230555126,"{""add_fix"": 4.342822078206645, ""crossover_fix"": 7.490516926827385, ""mip_intensify"": 8.672068093497169, ""remove_fix"": 0.9025, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7737809374999999, ""swap_fix"": 5.611500590956914}"
31,6b4c33ee94,303,10,10,2,3,2,1,0,1078515.3612064177,19712.55120641757,32370969.77135342,24999574.16,425.839999999851,0.9999829664,3,2180,True,19712.0,0.0,0.866397249435184,0,0.0,897.5255468823184,1.213111959721733,75.04537970017795,"{""add_fix"": 3.919396925581496, ""crossover_fix"": 7.115991080486015, ""mip_intensify"": 9.776541454381194, ""remove_fix"": 0.9025, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7737809374999999, ""swap_fix"": 5.611500590956914}"
32,6b4c33ee94,303,10,10,1,4,2,1,0,1078515.3612064177,19712.55120641757,32362624.085703466,24999574.16,425.839999999851,0.9999829664,3,2190,True,19712.0,0.0,0.866505493365737,0,0.0,897.4963679614019,1.2382470462690474,75.10901643710126,"{""add_fix"": 3.919396925581496, ""crossover_fix"": 7.760191526461714, ""mip_intensify"": 9.815554117977571, ""remove_fix"": 0.9025, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7737809374999999, ""swap_fix"": 5.611500590956914}"
33,6b4c33ee94,303,10,10,3,2,2,0,1,1078515.3612064177,19712.55120641757,32362624.085703466,24999574.16,425.839999999851,0.9999829664,3,2190,True,19712.0,0.0,0.866505493365737,0,0.0,897.4963679614019,1.2382470462690474,75.10901643710126,"{""add_fix"": 3.919396925581496, ""crossover_fix"": 7.372181950138628, ""mip_intensify"": 8.858537591474757, ""remove_fix"": 0.9025, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7737809374999999, ""swap_fix"": 5.0643792833386145}"
34,6b4c33ee94,303,10,10,2,3,2,0,2,1078515.3612064177,19712.55120641757,32362624.085703466,24999574.16,425.839999999851,0.9999829664,3,2190,True,19712.0,0.0,0.866505493365737,0,0.0,897.4963679614019,1.2382470462690474,75.10901643710126,"{""add_fix"": 4.360392939070435, ""crossover_fix"": 7.003572852631696, ""mip_intensify"": 8.415610711901019, ""remove_fix"": 0.9025, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7737809374999999, ""swap_fix"": 5.0643792833386145}"
35,6b4c33ee94,303,10,10,3,2,2,0,3,1078515.3612064177,19712.55120641757,32362624.085703466,24999574.16,425.839999999851,0.9999829664,3,2190,True,19712.0,0.0,0.866505493365737,0,0.0,897.4963679614019,1.2382470462690474,75.10901643710126,"{""add_fix"": 4.360392939070435, ""crossover_fix"": 7.3207244995001055, ""mip_intensify"": 8.994830176305967, ""remove_fix"": 0.9025, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7737809374999999, ""swap_fix"": 4.570602303213099}"
36,6b4c33ee94,303,10,10,3,2,2,0,4,1078515.3612064177,19712.55120641757,32362624.085703466,24999574.16,425.839999999851,0.9999829664,3,2190,True,19712.0,0.0,0.866505493365737,0,0.0,897.4963679614019,1.2382470462690474,75.10901643710126,"{""add_fix"": 3.935254627511067, ""crossover_fix"": 7.3207244995001055, ""mip_intensify"": 8.117834234116135, ""remove_fix"": 0.8573749999999999, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7737809374999999, ""swap_fix"": 4.570602303213099}"
37,6b4c33ee94,303,10,10,3,2,2,1,0,1078515.3612064177,19712.55120641757,32353061.850649238,24999574.16,425.839999999851,0.9999829664,3,2242,True,19712.0,0.0,0.8719906556123168,0,0.0,898.5266767692384,1.2523833730406566,74.99976936815266,"{""add_fix"": 3.935254627511067, ""crossover_fix"": 6.6069538607988445, ""mip_intensify"": 9.276345396289813, ""remove_fix"": 0.8573749999999999, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7737809374999999, ""swap_fix"": 4.342072188052444}"
38,6b4c33ee94,303,10,10,3,2,2,0,1,1078515.3612064177,19712.55120641757,32353061.850649238,24999574.16,425.839999999851,0.9999829664,3,2242,True,19712.0,0.0,0.8719906556123168,0,0.0,898.5266767692384,1.2523833730406566,74.99976936815266,"{""add_fix"": 3.551567301328738, ""crossover_fix"": 5.962775859370956, ""mip_intensify"": 8.812528126475321, ""remove_fix"": 0.8573749999999999, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7737809374999999, ""swap_fix"": 4.342072188052444}"
39,6b4c33ee94,303,10,10,2,3,2,1,0,1078515.3612064177,19712.551206417575,32348906.643809516,24999574.16,425.839999999851,0.9999829664,3,2244,True,19712.0,0.0,0.8700040688431734,0,0.0,898.4110678621579,1.230704475129228,75.03359185610987,"{""add_fix"": 4.205289489449186, ""crossover_fix"": 5.664637066402408, ""mip_intensify"": 9.371901720151556, ""remove_fix"": 0.8573749999999999, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7737809374999999, ""swap_fix"": 5.124968578649821}"
40,38cd21ff8c,301,10,10,5,0,0,0,1,1078515.3612064177,19712.551206417575,32348906.643809516,24999574.16,425.839999999851,0.9999829664,3,2244,True,19712.0,0.0,0.8700040688431734,0,0.0,898.4110678621579,1.230704475129228,75.03359185610987,"{""add_fix"": 4.205289489449186, ""crossover_fix"": 5.664637066402408, ""mip_intensify"": 8.903306634143977, ""remove_fix"": 0.8573749999999999, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7350918906249998, ""swap_fix"": 4.394019935119889}"
41,38cd21ff8c,301,10,10,1,4,2,1,0,1078515.3612064177,19712.551206417575,32347825.24107166,24999794.4,205.60000000149012,0.9999917759999999,3,2254,True,19712.0,0.0,0.8711289275627916,0,0.0,898.380504587873,1.2807823465655126,75.08408903771752,"{""add_fix"": 4.205289489449186, ""crossover_fix"": 5.664637066402408, ""mip_intensify"": 8.58347252544919, ""remove_fix"": 0.8573749999999999, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7350918906249998, ""swap_fix"": 4.965602991445699}"
42,38cd21ff8c,301,10,10,3,2,2,1,0,1078515.3612064177,19712.551206417575,32347346.48840139,24999353.92,646.0799999982119,0.9999741568000001,3,2257,True,19712.0,0.0,0.8701076790566389,0,0.0,898.4987273631309,1.258932066508581,75.08551364493017,"{""add_fix"": 3.605510076016495, ""crossover_fix"": 6.381405213082287, ""mip_intensify"": 8.58347252544919, ""remove_fix"": 0.8145062499999999, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7350918906249998, ""swap_fix"": 4.965602991445699}"
43,38cd21ff8c,301,10,10,3,2,2,1,0,1078515.3612064177,19712.551206417575,32337929.39019712,24999794.4,205.60000000149012,0.9999917759999999,3,2267,True,19712.0,0.0,0.8685436093081069,0,0.0,898.3172206317042,1.315085270468856,75.19234180483832,"{""add_fix"": 3.605510076016495, ""crossover_fix"": 6.381405213082287, ""mip_intensify"": 8.591727417747565, ""remove_fix"": 0.8145062499999999, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.7350918906249998, ""swap_fix"": 4.965602991445699}"
44,38cd21ff8c,301,10,10,2,3,2,0,1,1078515.3612064177,19712.551206417575,32337929.39019712,24999794.4,205.60000000149012,0.9999917759999999,3,2267,True,19712.0,0.0,0.8685436093081069,0,0.0,898.3172206317042,1.315085270468856,75.19234180483832,"{""add_fix"": 3.605510076016495, ""crossover_fix"": 6.381405213082287, ""mip_intensify"": 7.9980156800517515, ""remove_fix"": 0.8145062499999999, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.6983372960937497, ""swap_fix"": 4.965602991445699}"
45,38cd21ff8c,301,10,10,3,2,2,0,2,1078515.3612064177,19712.551206417575,32337929.39019712,24999794.4,205.60000000149012,0.9999917759999999,3,2267,True,19712.0,0.0,0.8685436093081069,0,0.0,898.3172206317042,1.315085270468856,75.19234180483832,"{""add_fix"": 3.42523457221567, ""crossover_fix"": 6.381405213082287, ""mip_intensify"": 7.218209151246705, ""remove_fix"": 0.8145062499999999, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.6634204312890623, ""swap_fix"": 4.717322841873414}"
46,38cd21ff8c,301,10,10,4,1,1,1,0,1078515.3612064177,19712.55120641757,32324035.483751386,24999794.4,205.60000000149012,0.9999917759999999,3,2290,True,19712.0,0.0,0.8783108466179196,0,0.0,897.1787053157485,1.2824683338831642,74.97870169145274,"{""add_fix"": 3.091274201424642, ""crossover_fix"": 6.381405213082287, ""mip_intensify"": 7.85729869368437, ""remove_fix"": 0.8145062499999999, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.6634204312890623, ""swap_fix"": 4.257383864790755}"
47,38cd21ff8c,301,10,10,4,1,1,1,0,1078515.3612064177,19712.55120641757,32323598.05970701,24999794.4,205.60000000149012,0.9999917759999999,3,2291,True,19712.0,0.0,0.8712308340663619,0,0.0,897.3042332966926,1.227695246142513,74.99070771627522,"{""add_fix"": 2.93671049135341, ""crossover_fix"": 6.759218204806764, ""mip_intensify"": 7.46443375900015, ""remove_fix"": 0.8145062499999999, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.6634204312890623, ""swap_fix"": 4.044514671551218}"
48,38cd21ff8c,301,10,10,5,0,0,0,1,1078515.3612064177,19712.55120641757,32323598.05970701,24999794.4,205.60000000149012,0.9999917759999999,3,2291,True,19712.0,0.0,0.8712308340663619,0,0.0,897.3042332966926,1.227695246142513,74.99070771627522,"{""add_fix"": 2.51786215752413, ""crossover_fix"": 6.759218204806764, ""mip_intensify"": 7.46443375900015, ""remove_fix"": 0.8145062499999999, ""station_capacity_fix"": 0.95, ""station_prune_fix"": 0.6634204312890623, ""swap_fix"": 3.6501744910749734}"
