Fuel Type Code,Station Name,Street Address,City,State,ZIP,Status Code,Access Days Time,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,Geocode Status,Latitude,Longitude,ID,Open Date,Access Code,Facility Type,Restricted Access,EV Workplace Charging,EV J1772 Connector Count,EV CCS Connector Count,EV CHAdeMO Connector Count,EV J3400 Connector Count,EV J3271 Connector Count,city_clean,state_clean,fuel_clean,status_clean,access_clean,restricted_access,L1,L2,DCFC,unit_row_count,total_ports,unit_rows_equal_reported_ports,site_key,site_id,station_ids,n_station_ids,projected_x_m,projected_y_m,cluster_zero_based,group,distance_to_center_km
ELEC,PEOPLES GAS CENTRAL EV4,4207 W 35th Pl Central Shop,Chicago,IL,60646,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.989217,-87.730352,180618,2021-01-27,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,4207 w 35th pl central shop|41.98922|-87.73035,180618,180618,1,439503.59889169916,4648836.955359444,1,1,0.33875063700896757
ELEC,PEOPLES GAS EV16,4025 W Peterson Ave North Shop,Chicago,IL,60646,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.989433,-87.730298,180619,2021-01-27,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,4025 w peterson ave north shop|41.98943|-87.7303,180619,180619,1,439508.27634712245,4648860.899611093,1,1,0.36296075015387
ELEC,PEOPLES GAS EV14,4025 W Peterson Ave North Shop,Chicago,IL,60646,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.989417,-87.730331,180620,2021-01-27,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,4025 w peterson ave north shop|41.98942|-87.73033,180620,180620,1,439505.5277401591,4648859.146447435,1,1,0.36045345206801926
ELEC,PEOPLES GAS EV13,4025 W Peterson Ave North Shop,Chicago,IL,60646,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.98952,-87.730309,180622,2021-01-27,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,4025 w peterson ave north shop|41.98952|-87.73031,180622,180622,1,439507.44756827445,4648870.566957472,1,1,0.3719241074895875
ELEC,PEOPLES GAS CENTRAL EV6,4207 W 35th Pl Central Shop,Chicago,IL,60646,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.989265,-87.730288,180623,2021-01-27,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,4207 w 35th pl central shop|41.98926|-87.73029,180623,180623,1,439508.9456062369,4648842.239572833,1,1,0.3454690029172242
ELEC,PEOPLES GAS EV1,4341 W 35th Pl Logistics Support,Chicago,IL,60646,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.989385,-87.730277,180624,2021-01-27,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,4341 w 35th pl logistics support|41.98938|-87.73028,180624,180624,1,439509.9703745302,4648855.555356486,1,1,0.35841091470894654
ELEC,PEOPLES GAS CENTRAL EV2,4207 W 35th Pl Central Shop,Chicago,IL,60646,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.989265,-87.730213,180625,2021-01-27,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,4207 w 35th pl central shop|41.98926|-87.73021,180625,180625,1,439515.1580256418,4648842.186599881,1,1,0.3474875368478686
ELEC,PEOPLES GAS EV3,4341 W 35th Pl Logistics Support,Chicago,IL,60646,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.989377,-87.73017,180626,2021-01-27,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,4341 w 35th pl logistics support|41.98938|-87.73017,180626,180626,1,439518.8258364317,4648854.591547606,1,1,0.36040060016504283
ELEC,PEOPLES GAS PETC 1,4228 W 35th Pl PETC,Chicago,IL,60632,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.831199,-87.730815,182168,2021-01-27,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,4228 w 35th pl petc|41.8312|-87.73082,182168,182168,1,439315.76113135146,4631292.843854891,4,7,2.2560011921347525
ELEC,SOLSTICE APTS EV STATION 02,1616 E 56th St,Chicago,IL,60637,E,Mon: 8:00am-9:00pm; Tue: 8:00am-9:00pm; Wed: 8:00am-9:00pm; Thu: 8:00am-9:00pm; Fri: 8:00am-9:00pm; Sat: 8:00am-9:00pm; Sun: 8:00am-9:00pm,,2.0,,ChargePoint Network,GPS,41.793733,-87.586153,183397,2021-01-27,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,1616 e 56th st|41.79373|-87.58615,183397,183397,1,451299.65207253845,4627041.071208872,2,8,2.283843025170327
ELEC,MILLENNIUM GRGS MPG STATION #3,5 S Columbus Dr,Chicago,IL,60601,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.882412,-87.621237,185392,2021-02-26,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,5 s columbus dr|41.88241|-87.62124,185392,185392,1,448455.9060311422,4636907.254974426,0,6,1.1116461920939051
ELEC,MILLENNIUM GRGS MPG STATION #1,5 S Columbus Dr,Chicago,IL,60601,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.882554,-87.620935,185393,2021-02-26,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,5 s columbus dr|41.88255|-87.62094,185393,185393,1,448481.07718071237,4636922.839509513,0,6,1.1323324613575285
ELEC,MILLENNIUM GRGS MPG STATION #2,5 S Columbus Dr,Chicago,IL,60601,E,24 hours daily,,1.0,,ChargePoint Network,GPS,41.88261,-87.620989,185394,2021-02-26,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,1,0,1,1,True,5 s columbus dr|41.88261|-87.62099,185394,185394,1,448476.6417760708,4636929.089456882,0,6,1.1265831722752488
ELEC,ADVOCATE IL MASONIC 2,3000 N Halsted St,Chicago,IL,60657,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.93672,-87.650246,185438,2021-02-27,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,3000 n halsted st|41.93672|-87.65025,185438,185438,1,446094.72603693785,4642954.787273744,5,4,1.3601291566822025
ELEC,ADVOCATE IL MASONIC 1,3011 N Dayton St,Chicago,IL,60657,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.93669,-87.65024,185439,2021-02-27,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,3011 n dayton st|41.93669|-87.65024,185439,185439,1,446095.198174128,4642951.452648905,5,4,1.360376287518091
ELEC,ADVOCATE IL MASONIC 4,933 w. Nelson Ave,Chicago,IL,60657,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.937062,-87.652714,185440,2021-02-27,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,933 w nelson ave|41.93706|-87.65271,185440,185440,1,445890.4174364508,4642994.313794962,5,4,1.1602318353946066
ELEC,ADVOCATE IL MASONIC 5,915 W. Wellington Ave,Chicago,IL,60657,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.936149,-87.652221,185441,2021-02-27,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,915 w wellington ave|41.93615|-87.65222,185441,185441,1,445930.5158105048,4642892.633805961,5,4,1.193133834954038
ELEC,ADVOCATE IL MASONIC 3,933 w. Nelson Ave,Chicago,IL,60657,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.93704,-87.652759,185442,2021-02-27,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,933 w nelson ave|41.93704|-87.65276,185442,185442,1,445886.66834817064,4642991.899573872,5,4,1.1562331727990147
ELEC,NORTH + VINE STATION 1,633 W. North Ave,Chicago,IL,60610,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.910583,-87.64479,186148,2021-03-13,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,633 w north ave|41.91058|-87.64479,186148,186148,1,446525.2087427444,4640049.428473325,0,6,2.9893566382499093
ELEC,ADVOCATE IL MASONIC 6,931 W Wellington Ave,Chicago,IL,60657,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.936046,-87.652141,186381,2021-03-19,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,931 w wellington ave|41.93605|-87.65214,186381,186381,1,445937.0608938058,4642881.147428175,5,4,1.199436204816838
ELEC,UIC Maxwell Parking Structure,701 W Maxwell St,Chicago,IL,60607,E,24 hours daily,,3.0,,Blink Network,GPS,41.864589,-87.645463,189906,2021-05-20,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,3,0,3,3,True,701 w maxwell st|41.86459|-87.64546,189906,189906,1,446430.98261925776,4634943.251691633,0,6,2.4338811700741756
ELEC,Target - Tesla Supercharger,2656 North Elston Avenue,Chicago,IL,60647,E,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,12.0,Tesla,GPS,41.92780291,-87.68588061,190810,2021-06-01,public,SHOPPING_CENTER,,False,0,0,0,1,0,chicago,IL,ELEC,E,public,,0,0,12,12,12,True,2656 north elston avenue|41.9278|-87.68588,190810,190810,1,443132.68812303495,4641987.75777194,5,4,1.827627587125777
ELEC,1035 Van Buren - Garage - ParkChirp,1035 W Van Buren St,Chicago,IL,60607,E,24 hours daily,,2.0,,Blink Network,GPS,41.8767996,-87.6532026,191468,2021-06-24,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,1035 w van buren st|41.8768|-87.6532,191468,191468,1,445798.96208988514,4636303.818179934,0,6,1.8093978833675246
ELEC,"BOA Logan Square IL4-313 (Chicago, IL)",3350 W Diversey Ave,Chicago,IL,60647,E,24 hours daily,,,4.0,Electrify America,GPS,41.9324,-87.71133,191563,2021-06-28,public,,False,False,0,1,0,0,0,chicago,IL,ELEC,E,public,False,0,0,4,4,4,True,3350 w diversey ave|41.9324|-87.71133,191563,191563,1,441026.8668942816,4642515.357489864,5,4,3.727048061596288
ELEC,110 UPPERWACKER STATION 2,110 N Upper Wacker Dr,Chicago,IL,60606,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.882767,-87.637283,192898,2021-07-16,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,110 n upper wacker dr|41.88277|-87.63728,192898,192898,1,447124.8545501518,4636956.431578885,0,6,0.34195551785114997
ELEC,RUSH PARKING STATION 02,1641 w harrison st,Chicago,IL,60612,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.873913,-87.668106,192929,2021-07-17,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,1641 w harrison st|41.87391|-87.66811,192929,192929,1,444559.8162185877,4635992.845819946,0,6,3.0611891881454265
ELEC,RUSH PARKING STATION 01,1641 W Harrison St,Chicago,IL,60612,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.87393,-87.66806,192930,2021-07-17,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,1641 w harrison st|41.87393|-87.66806,192930,192930,1,444563.64805983147,4635994.703572335,0,6,3.0569364096010814
ELEC,B3 LEVEL PARK B3 PARKING,284 E North Water St,Chicago,IL,60611,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.889535,-87.620768,193488,2021-08-05,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,284 e north water st|41.88954|-87.62077,193488,193488,1,448500.5400942507,4637697.821291314,0,6,1.232932840791532
ELEC,PRUDENTIALPLAZA STATION 02,310 N Stetson Ave,Chicago,IL,60601,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.887424,-87.622235,193520,2021-08-06,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,310 n stetson ave|41.88742|-87.62224,193520,193520,1,448377.13639024994,4637464.323919774,0,6,1.0361295398281778
ELEC,110 UPPERWACKER STATION 3,110 N Upper Wacker Dr,Chicago,IL,60606,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.883759,-87.637353,195095,2021-09-04,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,110 n upper wacker dr|41.88376|-87.63735,195095,195095,1,447119.8646293799,4637066.613840219,0,6,0.28518747911400016
ELEC,OMM GARAGE #1 ONE MAGNIFICENT,120 E Walton St,Chicago,IL,60611,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.9004,-87.624719,195926,2021-09-15,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,120 e walton st|41.9004|-87.62472,195926,195926,1,448181.54367154033,4638906.514390029,0,6,1.8994540107418276
ELEC,155 N WACKER DR P1,155 N Upper Wacker Dr,Chicago,IL,60606,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.884913,-87.636437,198090,2021-10-22,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,155 n upper wacker dr|41.88491|-87.63644,198090,198090,1,447196.8142111771,4637194.175390226,0,6,0.1828751929249078
ELEC,"Target T2078 (Chicago, IL)",1940 W 33rd Street,Chicago,IL,60608,E,24 hours daily,,,4.0,Electrify America,GPS,41.83555,-87.67318,201004,2021-11-11,public,,False,False,0,1,0,0,0,chicago,IL,ELEC,E,public,False,0,0,4,4,4,True,1940 w 33rd street|41.83555|-87.67318,201004,201004,1,444105.37496698566,4631736.810998712,4,7,5.286864184728683
ELEC,DRAKE TOWER DRAKE 2,172 E Walton Pl,Chicago,IL,60611,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.900208,-87.622655,201402,2021-11-19,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,172 e walton pl|41.90021|-87.62266,201402,201402,1,448352.5919376621,4638883.952443364,0,6,1.958160710179867
ELEC,DRAKE TOWER DRAKE 1,172 E Walton Pl,Chicago,IL,60611,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.900228,-87.622669,201403,2021-11-19,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,172 e walton pl|41.90023|-87.62267,201403,201403,1,448351.4467905783,4638886.18142459,0,6,1.9595269714525358
ELEC,The Mason,180 North Ada Street,Chicago,IL,60607,E,24 hours daily,,3.0,,Blink Network,GPS,41.8849796,-87.6611185,202705,2019-04-09,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,3,0,3,3,True,180 north ada street|41.88498|-87.66112,202705,202705,1,445149.1145180931,4637217.051225273,0,6,2.2305647455732784
ELEC,INTERPARK 217WASHINGTON 1,217 W Washington St,Chicago,IL,60606,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.883001,-87.634264,202789,2021-12-18,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,217 w washington st|41.883|-87.63426,202789,202789,1,447375.53306315176,4636980.556291153,0,6,0.2042048639063792
ELEC,INTERPARK ONTARIO-CLAIR 1,614 N St Clair St,Chicago,IL,60611,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.893159,-87.623033,202790,2021-12-18,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,614 n st clair st|41.89316|-87.62303,202790,202790,1,448315.5544701251,4638101.546720233,0,6,1.3102921212834255
ELEC,INTERPARK ADAMWABASH 1,17 E Adams St,Chicago,IL,60603,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.879243,-87.626855,202791,2021-12-18,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,17 e adams st|41.87924|-87.62686,202791,202791,1,447987.20806046674,4636558.79903123,0,6,0.8724434752785671
ELEC,INTERPARK ADAMWABASH 2,17 E Adams St,Chicago,IL,60603,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.879251,-87.626887,202792,2021-12-18,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,17 e adams st|41.87925|-87.62689,202792,202792,1,447984.5593621193,4636559.70664288,0,6,0.8699481029508348
ELEC,INTERPARK 341 S WELLS 2,308 S Wells St,Chicago,IL,60606,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.877536,-87.63426,202793,2021-12-18,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,308 s wells st|41.87754|-87.63426,202793,202793,1,447371.380759693,4636373.789730954,0,6,0.8109740463903955
ELEC,INTERPARK 314 S WELLS 1,314 S Wells St,Chicago,IL,60606,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.877528,-87.634217,202794,2021-12-18,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,314 s wells st|41.87753|-87.63422,202794,202794,1,447374.9421981472,4636372.875146715,0,6,0.8118610216822326
ELEC,INTERPARK 200 N CLARK 2,200 N Clark St,Chicago,IL,60601,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.885939,-87.631256,202795,2021-12-18,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,200 n clark st|41.88594|-87.63126,202795,202795,1,447627.505453375,4637304.914507686,0,6,0.27564438716214773
ELEC,INTERPARK LAKE N WELLS 1,177 N Wells St,Chicago,IL,60606,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.885387,-87.63364,202796,2021-12-18,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,177 n wells st|41.88539|-87.63364,202796,202796,1,447429.2621816111,4637245.085112458,0,6,0.07826400785862343
ELEC,INTERPARK 181N DEARBORN 1,181 N Dearborn St,Chicago,IL,60601,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.885269,-87.629082,202797,2021-12-18,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,181 n dearborn st|41.88527|-87.62908,202797,202797,1,447807.3280165202,4637229.201642514,0,6,0.43018853235043786
ELEC,INTERPARK ONTARIO-CLAIR2,177 N Wells St,Chicago,IL,60606,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.885402,-87.633583,202908,2021-12-22,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,177 n wells st|41.8854|-87.63358,202908,202908,1,447434.0035754653,4637246.71560587,0,6,0.08258109912990257
ELEC,INTERPARK 217WASHINGTON 3,219 W Washington St,Chicago,IL,60606,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.883001,-87.634317,202952,2021-12-23,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,219 w washington st|41.883|-87.63432,202952,202952,1,447371.13566813467,4636980.588792612,0,6,0.20430393457238402
ELEC,INTERPARK 200 N CLARK 1,200 N Clark St,Chicago,IL,60601,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.885939,-87.631224,202956,2021-12-23,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,200 n clark st|41.88594|-87.63122,202956,202956,1,447630.16036250786,4637304.894978328,0,6,0.2780275860011727
ELEC,St. Paul and the Redeemer Episcopal Church,4945 S Dorchester Ave,Chicago,IL,60615,E,24 hours daily; pay lot,,1.0,,EVMATCH,GPS,41.8044459,-87.5914378,203145,2021-11-19,public,PLACE_OF_WORSHIP,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,1,0,1,1,True,4945 s dorchester ave|41.80445|-87.59144,203145,203145,1,450868.7478955203,4628233.484956918,2,8,2.0006414521360125
ELEC,401NMAPARKING 401 N MICHIGAN,150 E Lower North Water St,Chicago,IL,60611,E,Mon: 7:00am-8:30pm; Tue: 7:00am-8:30pm; Wed: 7:00am-8:30pm; Thu: 7:00am-8:30pm; Fri: 7:00am-8:30pm; Sat: 8:00am-7:30pm,,2.0,,ChargePoint Network,GPS,41.889778,-87.623525,204708,2022-01-13,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,150 e lower north water st|41.88978|-87.62352,204708,204708,1,448272.01200120576,4637726.459317262,0,6,1.0441040984971544
ELEC,INTERPARK 181N DEARBORN 2,181 N Dearborn St,Chicago,IL,60601,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.885269,-87.629114,205057,2022-01-20,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,181 n dearborn st|41.88527|-87.62911,205057,205057,1,447804.673079766,4637229.221105548,0,6,0.42754993747970105
ELEC,INTERPARK LAKE & WELLS 2,614 N St Clair St,Chicago,IL,60611,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.89315,-87.62299,205194,2022-01-22,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,614 n st clair st|41.89315|-87.62299,205194,205194,1,448319.1143465564,4638100.521571509,0,6,1.3121220503295616
ELEC,ZOE LIFE 400 2N DUAL,428-400 N Aberdeen St,Chicago,IL,60642,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.889536,-87.654691,211955,2022-03-18,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,428 400 n aberdeen st|41.88954|-87.65469,211955,211955,1,445686.24581850844,4637718.848420108,0,6,1.7754471749121143
ELEC,320 S CANAL EV3,320 S Canal St,Chicago,IL,60606,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.877104,-87.64055,212707,2022-03-25,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,320 s canal st|41.8771|-87.64055,212707,212707,1,446849.0987660534,4636329.702070381,0,6,1.0061456518507672
ELEC,320 S CANAL EV2,320 S Canal St,Chicago,IL,60606,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.87712,-87.64055,212708,2022-03-25,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,320 s canal st|41.87712|-87.64055,212708,212708,1,446849.1120238785,4636331.478506197,0,6,1.0046294760434238
ELEC,320 S CANAL STATION 1,320 S Canal St,Chicago,IL,60606,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.87721,-87.64056,213089,2022-03-31,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,320 s canal st|41.87721|-87.64056,213089,213089,1,446848.3568270144,4636341.4771505445,0,6,0.9965537360498877
ELEC,The Breakers at Edgewater Beach,5333 North Sheridan Road,Chicago,IL,60640,E,24 hours daily,,4.0,,Blink Network,GPS,41.9789646,-87.6545663,213406,2021-12-14,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,4,0,4,4,True,5333 north sheridan road|41.97896|-87.65457,213406,213406,1,445772.3994551926,4647647.88090494,8,2,0.7716797374627704
ELEC,425 S. FIN PLAC 440LASALLE2,425 S Financial Pl,Chicago,IL,60605,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.876317,-87.632933,215053,2022-04-28,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,425 s financial pl|41.87632|-87.63293,215053,215053,1,447480.4928910786,4636237.634698336,0,6,0.9524642881951465
ELEC,425 S. FIN PLAC 440LASALLE,425 S Financial Pl,Chicago,IL,60605,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.876306,-87.632975,215054,2022-04-28,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,425 s financial pl|41.87631|-87.63298,215054,215054,1,447476.9987930363,4636236.439100013,0,6,0.9532892488206037
ELEC,HRC WEST 1 HYATT HOTEL 2,310 N Stetson Ave,Chicago,IL,60601,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.887463,-87.62218,217314,2022-05-11,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,310 n stetson ave|41.88746|-87.62218,217314,217314,1,448381.7308042273,4637468.62090218,0,6,1.04171708502824
ELEC,HRC WEST 1 HYATT HOTEL 1,310 N Stetson Ave,Chicago,IL,60601,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.887424,-87.622007,217315,2022-05-11,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,310 n stetson ave|41.88742|-87.62201,217315,217315,1,448396.05217607645,4637464.1867826255,0,6,1.0543195889294252
ELEC,Parq Fulton,1400 West Randolph Street,Chicago,IL,60607,E,24 hours daily,,6.0,,Blink Network,GPS,41.8845457,-87.6626597,218192,2021-12-27,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,6,0,6,6,True,1400 west randolph street|41.88455|-87.66266,218192,218192,1,445020.8734556147,4637169.862672095,0,6,2.3586183524710473
ELEC,LINCOLN COMMON LINCOLN COMMON,2316 N Lincoln Ave,Chicago,IL,60614,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.924266,-87.647382,220422,2022-06-02,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,2316 n lincoln ave|41.92427|-87.64738,220422,220422,1,446321.7116448014,4641570.24420994,5,4,2.043740822649218
ELEC,Cubs Blue Lot,1094 W Waveland,Chicago,IL,60613,E,24 hours daily,,4.0,,Blink Network,GPS,41.949021,-87.6567262,220479,2022-05-12,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,4,0,4,4,True,1094 w waveland|41.94902|-87.65673,220479,220479,1,445567.9798033566,4644324.644312914,5,4,1.682031098245761
ELEC,INTERPARK TOWER WEST,211 W Adams St,Chicago,IL,60606,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.879012,-87.634417,224650,2022-07-30,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,211 w adams st|41.87901|-87.63442,224650,224650,1,447359.56475480844,4636537.76222951,0,6,0.6472668260324512
ELEC,INTERPARK TOWER EAST,211 W Adams St,Chicago,IL,60606,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.878972,-87.634503,224651,2022-07-30,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,211 w adams st|41.87897|-87.6345,224651,224651,1,447352.3960823962,4636533.373890596,0,6,0.6519111852717752
ELEC,INTERPARK CH610 EAST,230 W Washington St,Chicago,IL,60606,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.883519,-87.635067,224653,2022-07-30,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,230 w washington st|41.88352|-87.63507,224653,224653,1,447309.3339786742,4637038.561173892,0,6,0.16210808905839103
ELEC,INTERPARK CH610 WEST,230 W Washington St,Chicago,IL,60606,E,24 hours daily,,2.0,,ChargePoint Network,GPS,41.883503,-87.635067,224654,2022-07-30,public,,False,False,1,0,0,0,0,chicago,IL,ELEC,E,public,False,0,2,0,2,2,True,230 w washington st|41.8835|-87.63507,224654,224654,1,447309.3208326929,4637036.784736322,0,6,0.16371722248110326
